frameId,xa_above,ya_above,xb_above,yb_above,xc_above,yc_above,xd_above,yd_above,xa_side,ya_side,xb_side,yb_side,xc_side,yc_side,xd_side,yd_side, event,video,swimmerId;
1074,25.846666666666668,15.625,24.846666666666668,15.625,24.846666666666668,18.75,25.846666666666668,18.75,1009,954,991,799,1110,803,1126,978,interpolated,right,5
1075,25.808518518518518,15.625,24.808518518518518,15.625,24.808518518518518,18.75,25.808518518518518,18.75,1009,948,991,793,1109,796,1126,971,interpolated,right,5
1076,25.77037037037037,15.625,24.77037037037037,15.625,24.77037037037037,18.75,25.77037037037037,18.75,1008,943,990,787,1108,789,1125,965,interpolated,right,5
1077,25.732222222222223,15.625,24.732222222222223,15.625,24.732222222222223,18.75,25.732222222222223,18.75,1007,937,989,781,1108,782,1124,958,interpolated,right,5
1078,25.694074074074074,15.625,24.694074074074074,15.625,24.694074074074074,18.75,25.694074074074074,18.75,1007,931,989,775,1107,775,1124,952,interpolated,right,5
1079,25.655925925925924,15.625,24.655925925925924,15.625,24.655925925925924,18.75,25.655925925925924,18.75,1006,925,988,769,1106,768,1123,945,interpolated,right,5
1080,25.61777777777778,15.625,24.61777777777778,15.625,24.61777777777778,18.75,25.61777777777778,18.75,1005,919,987,763,1106,761,1123,939,interpolated,right,5
1081,25.57962962962963,15.625,24.57962962962963,15.625,24.57962962962963,18.75,25.57962962962963,18.75,1005,914,986,757,1105,754,1122,932,interpolated,right,5
1082,25.541481481481483,15.625,24.541481481481483,15.625,24.541481481481483,18.75,25.541481481481483,18.75,1004,908,986,750,1104,747,1121,925,interpolated,right,5
1083,25.503333333333334,15.625,24.503333333333334,15.625,24.503333333333334,18.75,25.503333333333334,18.75,1003,902,985,744,1104,740,1121,919,interpolated,right,5
1084,25.465185185185184,15.625,24.465185185185184,15.625,24.465185185185184,18.75,25.465185185185184,18.75,1002,896,984,738,1103,733,1120,912,interpolated,right,5
1085,25.42703703703704,15.625,24.42703703703704,15.625,24.42703703703704,18.75,25.42703703703704,18.75,1002,890,984,732,1102,726,1119,906,interpolated,right,5
1086,25.38888888888889,15.625,24.38888888888889,15.625,24.38888888888889,18.75,25.38888888888889,18.75,1001,884,983,726,1102,719,1119,899,interpolated,right,5
1087,25.35074074074074,15.625,24.35074074074074,15.625,24.35074074074074,18.75,25.35074074074074,18.75,1000,878,982,719,1101,712,1118,892,interpolated,right,5
1088,25.312592592592594,15.625,24.312592592592594,15.625,24.312592592592594,18.75,25.312592592592594,18.75,1000,872,981,713,1100,704,1118,886,interpolated,right,5
1089,25.274444444444445,15.625,24.274444444444445,15.625,24.274444444444445,18.75,25.274444444444445,18.75,999,867,981,707,1100,697,1117,879,interpolated,right,5
1090,25.236296296296295,15.625,24.236296296296295,15.625,24.236296296296295,18.75,25.236296296296295,18.75,998,861,980,701,1099,690,1116,872,interpolated,right,5
1091,25.19814814814815,15.625,24.19814814814815,15.625,24.19814814814815,18.75,25.19814814814815,18.75,998,855,979,694,1098,683,1116,865,interpolated,right,5
1092,25.16,15.625,24.16,15.625,24.16,18.75,25.16,18.75,997,849,979,688,1098,676,1115,859,interpolated,right,5
1093,25.122363636363637,15.625,24.122363636363637,15.625,24.122363636363637,18.75,25.122363636363637,18.75,996,843,978,682,1097,669,1114,852,interpolated,right,5
1094,25.084727272727275,15.625,24.084727272727275,15.625,24.084727272727275,18.75,25.084727272727275,18.75,996,837,977,676,1096,662,1114,845,cycle,right,5
1095,25.047090909090908,15.625,24.047090909090908,15.625,24.047090909090908,18.75,25.047090909090908,18.75,995,831,976,669,1096,655,1113,839,interpolated,right,5
1096,25.009454545454545,15.625,24.009454545454545,15.625,24.009454545454545,18.75,25.009454545454545,18.75,994,825,976,663,1095,647,1112,832,interpolated,right,5
1097,24.971818181818183,15.625,23.971818181818183,15.625,23.971818181818183,18.75,24.971818181818183,18.75,994,819,975,657,1094,640,1112,825,interpolated,right,5
1098,24.93418181818182,15.625,23.93418181818182,15.625,23.93418181818182,18.75,24.93418181818182,18.75,993,813,974,650,1094,633,1111,818,interpolated,right,5
1099,24.896545454545453,15.625,23.896545454545453,15.625,23.896545454545453,18.75,24.896545454545453,18.75,992,807,974,644,1093,626,1110,812,interpolated,right,5
1100,24.85890909090909,15.625,23.85890909090909,15.625,23.85890909090909,18.75,24.85890909090909,18.75,992,801,973,638,1092,619,1110,805,interpolated,right,5
1101,24.821272727272728,15.625,23.821272727272728,15.625,23.821272727272728,18.75,24.821272727272728,18.75,991,795,972,632,1091,611,1109,798,interpolated,right,5
1102,24.783636363636365,15.625,23.783636363636365,15.625,23.783636363636365,18.75,24.783636363636365,18.75,990,789,971,625,1091,604,1109,791,interpolated,right,5
1103,24.746,15.625,23.746,15.625,23.746,18.75,24.746,18.75,990,783,971,619,1090,597,1108,784,interpolated,right,5
1104,24.708363636363636,15.625,23.708363636363636,15.625,23.708363636363636,18.75,24.708363636363636,18.75,989,777,970,612,1089,590,1107,777,interpolated,right,5
1105,24.670727272727273,15.625,23.670727272727273,15.625,23.670727272727273,18.75,24.670727272727273,18.75,988,771,969,606,1089,582,1107,771,interpolated,right,5
1106,24.63309090909091,15.625,23.63309090909091,15.625,23.63309090909091,18.75,24.63309090909091,18.75,987,765,968,600,1088,575,1106,764,interpolated,right,5
1107,24.595454545454544,15.625,23.595454545454544,15.625,23.595454545454544,18.75,24.595454545454544,18.75,987,759,968,593,1087,568,1105,757,interpolated,right,5
1108,24.55781818181818,15.625,23.55781818181818,15.625,23.55781818181818,18.75,24.55781818181818,18.75,986,753,967,587,1087,560,1105,750,interpolated,right,5
1109,24.52018181818182,15.625,23.52018181818182,15.625,23.52018181818182,18.75,24.52018181818182,18.75,985,747,966,580,1086,553,1104,743,interpolated,right,5
1110,24.482545454545455,15.625,23.482545454545455,15.625,23.482545454545455,18.75,24.482545454545455,18.75,985,741,965,574,1085,545,1103,736,interpolated,right,5
1111,24.444909090909093,15.625,23.444909090909093,15.625,23.444909090909093,18.75,24.444909090909093,18.75,984,735,965,568,1085,538,1103,729,interpolated,right,5
1112,24.407272727272726,15.625,23.407272727272726,15.625,23.407272727272726,18.75,24.407272727272726,18.75,983,729,964,561,1084,531,1102,722,interpolated,right,5
1113,24.369636363636364,15.625,23.369636363636364,15.625,23.369636363636364,18.75,24.369636363636364,18.75,983,722,963,555,1083,523,1101,715,interpolated,right,5
1114,24.332,15.625,23.332,15.625,23.332,18.75,24.332,18.75,982,716,962,548,1082,516,1101,708,interpolated,right,5
1115,24.294363636363638,15.625,23.294363636363638,15.625,23.294363636363638,18.75,24.294363636363638,18.75,981,710,962,542,1082,508,1100,701,interpolated,right,5
1116,24.25672727272727,15.625,23.25672727272727,15.625,23.25672727272727,18.75,24.25672727272727,18.75,980,704,961,535,1081,501,1099,694,interpolated,right,5
1117,24.21909090909091,15.625,23.21909090909091,15.625,23.21909090909091,18.75,24.21909090909091,18.75,980,698,960,528,1080,493,1099,687,interpolated,right,5
1118,24.181454545454546,15.625,23.181454545454546,15.625,23.181454545454546,18.75,24.181454545454546,18.75,979,692,959,522,1080,486,1098,680,interpolated,right,5
1119,24.143818181818183,15.625,23.143818181818183,15.625,23.143818181818183,18.75,24.143818181818183,18.75,978,685,959,515,1079,478,1097,673,interpolated,right,5
1120,24.106181818181817,15.625,23.106181818181817,15.625,23.106181818181817,18.75,24.106181818181817,18.75,978,679,958,509,1078,470,1097,666,interpolated,right,5
1121,24.068545454545454,15.625,23.068545454545454,15.625,23.068545454545454,18.75,24.068545454545454,18.75,977,673,957,502,1077,463,1096,659,interpolated,right,5
1122,24.03090909090909,15.625,23.03090909090909,15.625,23.03090909090909,18.75,24.03090909090909,18.75,976,667,956,496,1077,455,1095,651,interpolated,right,5
1123,23.99327272727273,15.625,22.99327272727273,15.625,22.99327272727273,18.75,23.99327272727273,18.75,975,660,956,489,1076,448,1095,644,interpolated,right,5
1124,23.955636363636362,15.625,22.955636363636362,15.625,22.955636363636362,18.75,23.955636363636362,18.75,975,654,955,482,1075,440,1094,637,interpolated,right,5
1125,23.918,15.625,22.918,15.625,22.918,18.75,23.918,18.75,974,648,954,476,1074,432,1093,630,interpolated,right,5
1126,23.880363636363636,15.625,22.880363636363636,15.625,22.880363636363636,18.75,23.880363636363636,18.75,973,641,953,469,1074,425,1093,623,interpolated,right,5
1127,23.842727272727274,15.625,22.842727272727274,15.625,22.842727272727274,18.75,23.842727272727274,18.75,972,635,953,462,1073,417,1092,615,interpolated,right,5
1128,23.805090909090907,15.625,22.805090909090907,15.625,22.805090909090907,18.75,23.805090909090907,18.75,972,629,952,456,1072,409,1091,608,interpolated,right,5
1129,23.767454545454545,15.625,22.767454545454545,15.625,22.767454545454545,18.75,23.767454545454545,18.75,971,622,951,449,1072,401,1090,601,interpolated,right,5
1130,23.72981818181818,15.625,22.72981818181818,15.625,22.72981818181818,18.75,23.72981818181818,18.75,970,616,950,442,1071,394,1090,594,interpolated,right,5
1131,23.69218181818182,15.625,22.69218181818182,15.625,22.69218181818182,18.75,23.69218181818182,18.75,970,610,950,435,1070,386,1089,586,interpolated,right,5
1132,23.654545454545456,15.625,22.654545454545456,15.625,22.654545454545456,18.75,23.654545454545456,18.75,969,603,949,429,1069,378,1088,579,interpolated,right,5
1133,23.61690909090909,15.625,22.61690909090909,15.625,22.61690909090909,18.75,23.61690909090909,18.75,968,597,948,422,1069,370,1088,572,interpolated,right,5
1134,23.579272727272727,15.625,22.579272727272727,15.625,22.579272727272727,18.75,23.579272727272727,18.75,967,591,947,415,1068,362,1087,564,interpolated,right,5
1135,23.541636363636364,15.625,22.541636363636364,15.625,22.541636363636364,18.75,23.541636363636364,18.75,967,584,946,408,1067,354,1086,557,interpolated,right,5
1136,23.504,15.625,22.504,15.625,22.504,18.75,23.504,18.75,966,578,946,401,1066,347,1086,550,interpolated,right,5
1137,23.466363636363635,15.625,22.466363636363635,15.625,22.466363636363635,18.75,23.466363636363635,18.75,965,571,945,395,1066,339,1085,542,interpolated,right,5
1138,23.428727272727272,15.625,22.428727272727272,15.625,22.428727272727272,18.75,23.428727272727272,18.75,964,565,944,388,1065,331,1084,535,interpolated,right,5
1139,23.39109090909091,15.625,22.39109090909091,15.625,22.39109090909091,18.75,23.39109090909091,18.75,964,558,943,381,1064,323,1084,527,interpolated,right,5
1140,23.353454545454547,15.625,22.353454545454547,15.625,22.353454545454547,18.75,23.353454545454547,18.75,963,552,942,374,1063,315,1083,520,interpolated,right,5
1141,23.31581818181818,15.625,22.31581818181818,15.625,22.31581818181818,18.75,23.31581818181818,18.75,962,545,942,367,1063,307,1082,512,interpolated,right,5
1142,23.278181818181817,15.625,22.278181818181817,15.625,22.278181818181817,18.75,23.278181818181817,18.75,961,539,941,360,1062,299,1081,505,interpolated,right,5
1143,23.240545454545455,15.625,22.240545454545455,15.625,22.240545454545455,18.75,23.240545454545455,18.75,961,532,940,353,1061,291,1081,497,interpolated,right,5
1144,23.202909090909092,15.625,22.202909090909092,15.625,22.202909090909092,18.75,23.202909090909092,18.75,960,526,939,346,1060,283,1080,490,interpolated,right,5
1145,23.16527272727273,15.625,22.16527272727273,15.625,22.16527272727273,18.75,23.16527272727273,18.75,959,519,938,339,1060,275,1079,482,interpolated,right,5
1146,23.127636363636363,15.625,22.127636363636363,15.625,22.127636363636363,18.75,23.127636363636363,18.75,958,513,938,332,1059,267,1079,475,interpolated,right,5
1147,23.09,15.625,22.09,15.625,22.09,18.75,23.09,18.75,958,506,937,325,1058,258,1078,467,interpolated,right,5
1148,23.052222222222223,15.625,22.052222222222223,15.625,22.052222222222223,18.75,23.052222222222223,18.75,957,499,936,318,1057,250,1077,460,interpolated,right,5
1149,23.014444444444443,15.625,22.014444444444443,15.625,22.014444444444443,18.75,23.014444444444443,18.75,956,493,935,311,1056,242,1076,452,interpolated,right,5
1150,22.976666666666667,15.625,21.976666666666667,15.625,21.976666666666667,18.75,22.976666666666667,18.75,955,486,934,304,1056,234,1076,444,interpolated,right,5
1151,22.93888888888889,15.625,21.93888888888889,15.625,21.93888888888889,18.75,22.93888888888889,18.75,955,479,934,297,1055,226,1075,436,cycle,right,5
1152,22.90111111111111,15.625,21.90111111111111,15.625,21.90111111111111,18.75,22.90111111111111,18.75,954,473,933,290,1054,217,1074,429,interpolated,right,5
1153,22.863333333333333,15.625,21.863333333333333,15.625,21.863333333333333,18.75,22.863333333333333,18.75,953,466,932,283,1053,209,1073,421,interpolated,right,5
1154,22.825555555555557,15.625,21.825555555555557,15.625,21.825555555555557,18.75,22.825555555555557,18.75,952,459,931,276,1053,201,1073,413,interpolated,right,5
1155,22.787777777777777,15.625,21.787777777777777,15.625,21.787777777777777,18.75,22.787777777777777,18.75,951,452,930,269,1052,193,1072,406,interpolated,right,5
1156,22.75,15.625,21.75,15.625,21.75,18.75,22.75,18.75,951,446,930,262,1051,184,1071,398,interpolated,right,5
1157,22.712222222222223,15.625,21.712222222222223,15.625,21.712222222222223,18.75,22.712222222222223,18.75,950,439,929,254,1050,176,1070,390,interpolated,right,5
1158,22.674444444444443,15.625,21.674444444444443,15.625,21.674444444444443,18.75,22.674444444444443,18.75,949,432,928,247,1049,168,1070,382,interpolated,right,5
1159,22.636666666666667,15.625,21.636666666666667,15.625,21.636666666666667,18.75,22.636666666666667,18.75,948,425,927,240,1049,159,1069,374,interpolated,right,5
1160,22.59888888888889,15.625,21.59888888888889,15.625,21.59888888888889,18.75,22.59888888888889,18.75,948,419,926,233,1048,151,1068,366,interpolated,right,5
1161,22.56111111111111,15.625,21.56111111111111,15.625,21.56111111111111,18.75,22.56111111111111,18.75,947,412,925,226,1047,142,1067,359,interpolated,right,5
1162,22.523333333333333,15.625,21.523333333333333,15.625,21.523333333333333,18.75,22.523333333333333,18.75,946,405,925,218,1046,134,1067,351,interpolated,right,5
1163,22.485555555555557,15.625,21.485555555555557,15.625,21.485555555555557,18.75,22.485555555555557,18.75,945,398,924,211,1045,125,1066,343,interpolated,right,5
1164,22.447777777777777,15.625,21.447777777777777,15.625,21.447777777777777,18.75,22.447777777777777,18.75,944,391,923,204,1045,117,1065,335,interpolated,right,5
1165,22.41,15.625,21.41,15.625,21.41,18.75,22.41,18.75,944,384,922,197,1044,108,1064,327,interpolated,right,5
1166,22.372222222222224,15.625,21.372222222222224,15.625,21.372222222222224,18.75,22.372222222222224,18.75,943,377,921,189,1043,100,1064,319,interpolated,right,5
1167,22.334444444444443,15.625,21.334444444444443,15.625,21.334444444444443,18.75,22.334444444444443,18.75,942,371,920,182,1042,91,1063,311,interpolated,right,5
1168,22.296666666666667,15.625,21.296666666666667,15.625,21.296666666666667,18.75,22.296666666666667,18.75,941,364,920,175,1041,83,1062,303,interpolated,right,5
1169,22.25888888888889,15.625,21.25888888888889,15.625,21.25888888888889,18.75,22.25888888888889,18.75,940,357,919,167,1040,74,1061,295,interpolated,right,5
1170,22.22111111111111,15.625,21.22111111111111,15.625,21.22111111111111,18.75,22.22111111111111,18.75,940,350,918,160,1040,65,1061,287,interpolated,right,5
1171,22.183333333333334,15.625,21.183333333333334,15.625,21.183333333333334,18.75,22.183333333333334,18.75,939,343,917,152,1039,57,1060,279,interpolated,right,5
1172,22.145555555555557,15.625,21.145555555555557,15.625,21.145555555555557,18.75,22.145555555555557,18.75,938,336,916,145,1038,48,1059,270,interpolated,right,5
1173,22.107777777777777,15.625,21.107777777777777,15.625,21.107777777777777,18.75,22.107777777777777,18.75,937,329,915,138,1037,39,1058,262,interpolated,right,5
1174,22.07,15.625,21.07,15.625,21.07,18.75,22.07,18.75,936,322,914,130,1036,31,1058,254,interpolated,right,5
1175,22.032222222222224,15.625,21.032222222222224,15.625,21.032222222222224,18.75,22.032222222222224,18.75,936,315,914,123,1036,22,1057,246,interpolated,right,5
1176,21.994444444444444,15.625,20.994444444444444,15.625,20.994444444444444,18.75,21.994444444444444,18.75,935,308,913,115,1035,13,1056,238,interpolated,right,5
1177,21.956666666666667,15.625,20.956666666666667,15.625,20.956666666666667,18.75,21.956666666666667,18.75,934,301,912,108,1034,4,1055,230,interpolated,right,5
1178,21.91888888888889,15.625,20.91888888888889,15.625,20.91888888888889,18.75,21.91888888888889,18.75,973,2756,980,2642,1072,2614,1065,2742,interpolated,left,5
1179,21.88111111111111,15.625,20.88111111111111,15.625,20.88111111111111,18.75,21.88111111111111,18.75,973,2751,981,2638,1072,2609,1065,2737,interpolated,left,5
1180,21.843333333333334,15.625,20.843333333333334,15.625,20.843333333333334,18.75,21.843333333333334,18.75,973,2747,981,2633,1072,2604,1066,2732,interpolated,left,5
1181,21.805555555555557,15.625,20.805555555555557,15.625,20.805555555555557,18.75,21.805555555555557,18.75,974,2743,981,2629,1072,2599,1066,2727,interpolated,left,5
1182,21.767777777777777,15.625,20.767777777777777,15.625,20.767777777777777,18.75,21.767777777777777,18.75,974,2738,981,2625,1073,2595,1066,2722,interpolated,left,5
1183,21.73,15.625,20.73,15.625,20.73,18.75,21.73,18.75,974,2734,982,2621,1073,2590,1066,2717,interpolated,left,5
1184,21.692222222222224,15.625,20.692222222222224,15.625,20.692222222222224,18.75,21.692222222222224,18.75,975,2730,982,2616,1073,2585,1067,2713,interpolated,left,5
1185,21.654444444444444,15.625,20.654444444444444,15.625,20.654444444444444,18.75,21.654444444444444,18.75,975,2725,982,2612,1073,2580,1067,2708,interpolated,left,5
1186,21.616666666666667,15.625,20.616666666666667,15.625,20.616666666666667,18.75,21.616666666666667,18.75,975,2721,983,2608,1074,2576,1067,2703,interpolated,left,5
1187,21.57888888888889,15.625,20.57888888888889,15.625,20.57888888888889,18.75,21.57888888888889,18.75,975,2717,983,2604,1074,2571,1067,2698,interpolated,left,5
1188,21.54111111111111,15.625,20.54111111111111,15.625,20.54111111111111,18.75,21.54111111111111,18.75,976,2712,983,2600,1074,2566,1068,2693,interpolated,left,5
1189,21.503333333333334,15.625,20.503333333333334,15.625,20.503333333333334,18.75,21.503333333333334,18.75,976,2708,983,2596,1074,2562,1068,2688,interpolated,left,5
1190,21.465555555555557,15.625,20.465555555555557,15.625,20.465555555555557,18.75,21.465555555555557,18.75,976,2704,984,2591,1075,2557,1068,2683,interpolated,left,5
1191,21.427777777777777,15.625,20.427777777777777,15.625,20.427777777777777,18.75,21.427777777777777,18.75,977,2699,984,2587,1075,2552,1068,2678,interpolated,left,5
1192,21.39,15.625,20.39,15.625,20.39,18.75,21.39,18.75,977,2695,984,2583,1075,2548,1069,2673,interpolated,left,5
1193,21.352222222222224,15.625,20.352222222222224,15.625,20.352222222222224,18.75,21.352222222222224,18.75,977,2691,985,2579,1075,2543,1069,2669,interpolated,left,5
1194,21.314444444444444,15.625,20.314444444444444,15.625,20.314444444444444,18.75,21.314444444444444,18.75,977,2686,985,2575,1076,2538,1069,2664,interpolated,left,5
1195,21.276666666666667,15.625,20.276666666666667,15.625,20.276666666666667,18.75,21.276666666666667,18.75,978,2682,985,2571,1076,2534,1069,2659,interpolated,left,5
1196,21.23888888888889,15.625,20.23888888888889,15.625,20.23888888888889,18.75,21.23888888888889,18.75,978,2678,985,2567,1076,2529,1070,2654,interpolated,left,5
1197,21.20111111111111,15.625,20.20111111111111,15.625,20.20111111111111,18.75,21.20111111111111,18.75,978,2674,986,2562,1076,2524,1070,2649,interpolated,left,5
1198,21.163333333333334,15.625,20.163333333333334,15.625,20.163333333333334,18.75,21.163333333333334,18.75,979,2669,986,2558,1077,2520,1070,2644,cycle,left,5
1199,21.125555555555557,15.625,20.125555555555557,15.625,20.125555555555557,18.75,21.125555555555557,18.75,979,2665,986,2554,1077,2515,1070,2640,cycle,left,5
1200,21.087777777777777,15.625,20.087777777777777,15.625,20.087777777777777,18.75,21.087777777777777,18.75,979,2661,986,2550,1077,2511,1071,2635,interpolated,left,5
1201,21.05,15.625,20.05,15.625,20.05,18.75,21.05,18.75,979,2656,987,2546,1077,2506,1071,2630,interpolated,left,5
1202,21.01240740740741,15.625,20.01240740740741,15.625,20.01240740740741,18.75,21.01240740740741,18.75,980,2652,987,2542,1078,2501,1071,2625,interpolated,left,5
1203,20.974814814814817,15.625,19.974814814814817,15.625,19.974814814814817,18.75,20.974814814814817,18.75,980,2648,987,2538,1078,2497,1071,2621,interpolated,left,5
1204,20.93722222222222,15.625,19.93722222222222,15.625,19.93722222222222,18.75,20.93722222222222,18.75,980,2644,988,2534,1078,2492,1072,2616,interpolated,left,5
1205,20.89962962962963,15.625,19.89962962962963,15.625,19.89962962962963,18.75,20.89962962962963,18.75,981,2640,988,2530,1078,2488,1072,2611,interpolated,left,5
1206,20.862037037037037,15.625,19.862037037037037,15.625,19.862037037037037,18.75,20.862037037037037,18.75,981,2635,988,2526,1078,2483,1072,2606,interpolated,left,5
1207,20.824444444444445,15.625,19.824444444444445,15.625,19.824444444444445,18.75,20.824444444444445,18.75,981,2631,988,2522,1079,2479,1072,2602,interpolated,left,5
1208,20.786851851851853,15.625,19.786851851851853,15.625,19.786851851851853,18.75,20.786851851851853,18.75,981,2627,989,2518,1079,2474,1073,2597,interpolated,left,5
1209,20.74925925925926,15.625,19.74925925925926,15.625,19.74925925925926,18.75,20.74925925925926,18.75,982,2623,989,2514,1079,2470,1073,2592,interpolated,left,5
1210,20.711666666666666,15.625,19.711666666666666,15.625,19.711666666666666,18.75,20.711666666666666,18.75,982,2619,989,2510,1079,2465,1073,2588,interpolated,left,5
1211,20.674074074074074,15.625,19.674074074074074,15.625,19.674074074074074,18.75,20.674074074074074,18.75,982,2614,989,2506,1080,2461,1073,2583,interpolated,left,5
1212,20.636481481481482,15.625,19.636481481481482,15.625,19.636481481481482,18.75,20.636481481481482,18.75,982,2610,990,2502,1080,2456,1074,2578,interpolated,left,5
1213,20.59888888888889,15.625,19.59888888888889,15.625,19.59888888888889,18.75,20.59888888888889,18.75,983,2606,990,2498,1080,2452,1074,2573,interpolated,left,5
1214,20.561296296296298,15.625,19.561296296296298,15.625,19.561296296296298,18.75,20.561296296296298,18.75,983,2602,990,2493,1080,2447,1074,2569,interpolated,left,5
1215,20.523703703703703,15.625,19.523703703703703,15.625,19.523703703703703,18.75,20.523703703703703,18.75,983,2598,990,2489,1081,2443,1074,2564,interpolated,left,5
1216,20.48611111111111,15.625,19.48611111111111,15.625,19.48611111111111,18.75,20.48611111111111,18.75,984,2594,991,2485,1081,2438,1075,2559,interpolated,left,5
1217,20.44851851851852,15.625,19.44851851851852,15.625,19.44851851851852,18.75,20.44851851851852,18.75,984,2590,991,2481,1081,2434,1075,2555,interpolated,left,5
1218,20.410925925925927,15.625,19.410925925925927,15.625,19.410925925925927,18.75,20.410925925925927,18.75,984,2585,991,2478,1081,2429,1075,2550,interpolated,left,5
1219,20.373333333333335,15.625,19.373333333333335,15.625,19.373333333333335,18.75,20.373333333333335,18.75,984,2581,992,2474,1081,2425,1075,2546,interpolated,left,5
1220,20.33574074074074,15.625,19.33574074074074,15.625,19.33574074074074,18.75,20.33574074074074,18.75,985,2577,992,2470,1082,2420,1075,2541,interpolated,left,5
1221,20.298148148148147,15.625,19.298148148148147,15.625,19.298148148148147,18.75,20.298148148148147,18.75,985,2573,992,2466,1082,2416,1076,2536,interpolated,left,5
1222,20.260555555555555,15.625,19.260555555555555,15.625,19.260555555555555,18.75,20.260555555555555,18.75,985,2569,992,2462,1082,2412,1076,2532,interpolated,left,5
1223,20.222962962962963,15.625,19.222962962962963,15.625,19.222962962962963,18.75,20.222962962962963,18.75,985,2565,993,2458,1082,2407,1076,2527,interpolated,left,5
1224,20.18537037037037,15.625,19.18537037037037,15.625,19.18537037037037,18.75,20.18537037037037,18.75,986,2561,993,2454,1083,2403,1076,2523,interpolated,left,5
1225,20.14777777777778,15.625,19.14777777777778,15.625,19.14777777777778,18.75,20.14777777777778,18.75,986,2557,993,2450,1083,2398,1077,2518,interpolated,left,5
1226,20.110185185185184,15.625,19.110185185185184,15.625,19.110185185185184,18.75,20.110185185185184,18.75,986,2553,993,2446,1083,2394,1077,2513,interpolated,left,5
1227,20.072592592592592,15.625,19.072592592592592,15.625,19.072592592592592,18.75,20.072592592592592,18.75,987,2548,994,2442,1083,2390,1077,2509,interpolated,left,5
1228,20.035,15.625,19.035,15.625,19.035,18.75,20.035,18.75,987,2544,994,2438,1084,2385,1077,2504,interpolated,left,5
1229,19.997407407407408,15.625,18.997407407407408,15.625,18.997407407407408,18.75,19.997407407407408,18.75,987,2540,994,2434,1084,2381,1078,2500,interpolated,left,5
1230,19.959814814814816,15.625,18.959814814814816,15.625,18.959814814814816,18.75,19.959814814814816,18.75,987,2536,994,2430,1084,2376,1078,2495,interpolated,left,5
1231,19.92222222222222,15.625,18.92222222222222,15.625,18.92222222222222,18.75,19.92222222222222,18.75,988,2532,995,2426,1084,2372,1078,2491,interpolated,left,5
1232,19.88462962962963,15.625,18.88462962962963,15.625,18.88462962962963,18.75,19.88462962962963,18.75,988,2528,995,2422,1084,2368,1078,2486,interpolated,left,5
1233,19.847037037037037,15.625,18.847037037037037,15.625,18.847037037037037,18.75,19.847037037037037,18.75,988,2524,995,2418,1085,2363,1079,2481,interpolated,left,5
1234,19.809444444444445,15.625,18.809444444444445,15.625,18.809444444444445,18.75,19.809444444444445,18.75,988,2520,995,2414,1085,2359,1079,2477,interpolated,left,5
1235,19.771851851851853,15.625,18.771851851851853,15.625,18.771851851851853,18.75,19.771851851851853,18.75,989,2516,996,2411,1085,2355,1079,2472,interpolated,left,5
1236,19.73425925925926,15.625,18.73425925925926,15.625,18.73425925925926,18.75,19.73425925925926,18.75,989,2512,996,2407,1085,2350,1079,2468,interpolated,left,5
1237,19.696666666666665,15.625,18.696666666666665,15.625,18.696666666666665,18.75,19.696666666666665,18.75,989,2508,996,2403,1086,2346,1079,2463,interpolated,left,5
1238,19.659074074074073,15.625,18.659074074074073,15.625,18.659074074074073,18.75,19.659074074074073,18.75,990,2504,996,2399,1086,2342,1080,2459,interpolated,left,5
1239,19.62148148148148,15.625,18.62148148148148,15.625,18.62148148148148,18.75,19.62148148148148,18.75,990,2500,997,2395,1086,2337,1080,2454,interpolated,left,5
1240,19.58388888888889,15.625,18.58388888888889,15.625,18.58388888888889,18.75,19.58388888888889,18.75,990,2496,997,2391,1086,2333,1080,2450,interpolated,left,5
1241,19.546296296296298,15.625,18.546296296296298,15.625,18.546296296296298,18.75,19.546296296296298,18.75,990,2492,997,2387,1086,2329,1080,2445,interpolated,left,5
1242,19.508703703703702,15.625,18.508703703703702,15.625,18.508703703703702,18.75,19.508703703703702,18.75,991,2488,998,2383,1087,2324,1081,2441,interpolated,left,5
1243,19.47111111111111,15.625,18.47111111111111,15.625,18.47111111111111,18.75,19.47111111111111,18.75,991,2484,998,2380,1087,2320,1081,2436,interpolated,left,5
1244,19.433518518518518,15.625,18.433518518518518,15.625,18.433518518518518,18.75,19.433518518518518,18.75,991,2480,998,2376,1087,2316,1081,2432,interpolated,left,5
1245,19.395925925925926,15.625,18.395925925925926,15.625,18.395925925925926,18.75,19.395925925925926,18.75,991,2476,998,2372,1087,2311,1081,2428,interpolated,left,5
1246,19.358333333333334,15.625,18.358333333333334,15.625,18.358333333333334,18.75,19.358333333333334,18.75,992,2472,999,2368,1088,2307,1082,2423,interpolated,left,5
1247,19.32074074074074,15.625,18.32074074074074,15.625,18.32074074074074,18.75,19.32074074074074,18.75,992,2468,999,2364,1088,2303,1082,2419,interpolated,left,5
1248,19.283148148148147,15.625,18.283148148148147,15.625,18.283148148148147,18.75,19.283148148148147,18.75,992,2464,999,2360,1088,2299,1082,2414,interpolated,left,5
1249,19.245555555555555,15.625,18.245555555555555,15.625,18.245555555555555,18.75,19.245555555555555,18.75,992,2460,999,2357,1088,2294,1082,2410,interpolated,left,5
1250,19.207962962962963,15.625,18.207962962962963,15.625,18.207962962962963,18.75,19.207962962962963,18.75,993,2456,1000,2353,1088,2290,1082,2405,interpolated,left,5
